name,price,link
"Guantes de ciclismo de gel para medio dedo, color negro, talla XL",12.0,https://www.mercadolibre.com.ec/guantes-de-ciclismo-de-gel-para-medio-dedo-color-negro-talla-xl/p/MEC57292437#polycard_client=search-desktop&search_layout=grid&position=11&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC717718836&sid=search
Pack 3 Calzoncillos Entrenador Ropa Interior Niño Xl2-4 Años,18.0,https://www.mercadolibre.com.ec/pack-3-calzoncillos-entrenador-ropa-interior-nino-xl24-anos/up/MECU3096065738#polycard_client=search-desktop&search_layout=grid&position=12&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC606086780&sid=search
Impermeable Completo Para Agua Color Negro Negro M,10.0,https://www.mercadolibre.com.ec/impermeable-completo-para-agua-color-negro/up/MECU3537846606#polycard_client=search-desktop&search_layout=grid&position=13&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC704731240&sid=search
Licras Ciclismo Badana De Gel Para Rodadas De Hasta 7 Horas,28.4,https://www.mercadolibre.com.ec/licras-ciclismo-badana-de-gel-para-rodadas-de-hasta-7-horas/up/MECU2438809100#polycard_client=search-desktop&search_layout=grid&position=14&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC568777214&sid=search
Jogger Champion Graphic Everyday Hombre,19.49,https://articulo.mercadolibre.com.ec/MEC-710633924-jogger-champion-graphic-everyday-hombre-_JM?searchVariation=187044214542#polycard_client=search-desktop&searchVariation=187044214542&search_layout=grid&position=15&type=item&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec
Brasier Push-up Sin Tirantes X2 Unds Beige Y Negro,17.37,https://articulo.mercadolibre.com.ec/MEC-758875590-brasier-push-up-sin-tirantes-x2-unds-beige-y-negro-_JM#polycard_client=search-desktop&search_layout=grid&position=16&type=item&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC758875590&sid=search
Buzo Helvetia Ii Half Snap Fleece Hombre,84.9,https://articulo.mercadolibre.com.ec/MEC-759148520-buzo-helvetia-ii-half-snap-fleece-hombre-_JM?searchVariation=196694454655#polycard_client=search-desktop&searchVariation=196694454655&search_layout=grid&position=17&type=item&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec
Camiseta Deportiva Hombre,18.0,https://articulo.mercadolibre.com.ec/MEC-647335582-camiseta-deportiva-hombre-_JM?searchVariation=188963580371#polycard_client=search-desktop&searchVariation=188963580371&search_layout=grid&position=18&type=item&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec
Set De 2 Piezas Carters Pantalón Corto Verde 12m Verde 12m,30.41,https://www.mercadolibre.com.ec/set-de-2-piezas-carters-pantalon-corto-verde-12m/up/MECU3110223879#polycard_client=search-desktop&search_layout=grid&position=19&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC607441876&sid=search
Set Surtido De Vinchas Y Ligas Bebé Niña Accesorios Cabello Azul,3.0,https://www.mercadolibre.com.ec/set-surtido-de-vinchas-y-ligas-bebe-nina-accesorios-cabello/up/MECU3415255632#polycard_client=search-desktop&search_layout=grid&position=20&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC674298234&sid=search
"Estante/ Perchero Organizador De Zapatos,  Gancho Para Ropa",18.81,https://www.mercadolibre.com.ec/estante-perchero-organizador-de-zapatos--gancho-para-ropa/up/MECU3702832618#polycard_client=search-desktop&search_layout=grid&position=21&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC740416696&sid=search
Detergente Líquido 20l Varios Aromas Para La Ropa + Obsequio,20.0,https://www.mercadolibre.com.ec/detergente-liquido-20l-varios-aromas-para-la-ropa--obsequio/up/MECU3444263564#polycard_client=search-desktop&search_layout=grid&position=22&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC680862704&sid=search
Tendedor Perchero Doble 25kg Elegante 68cmx 38 Cmx 140cm,21.39,https://www.mercadolibre.com.ec/tendedor-perchero-doble-25kg-elegante-68cmx-38-cmx-140cm/up/MECU3694286801#polycard_client=search-desktop&search_layout=grid&position=23&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC740104638&sid=search
Secador Portátil De Ropa Y Calzado Viajero Celeste,30.1,https://www.mercadolibre.com.ec/secador-portatil-de-ropa-y-calzado-viajero/up/MECU3264286108#polycard_client=search-desktop&search_layout=grid&position=24&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC641602524&sid=search
Secador De Ropa Portátil Eléctrico Plegable 520w Verde Y Blanco,29.99,https://www.mercadolibre.com.ec/secador-de-ropa-portatil-electrico-plegable-520w/up/MECU3141839897#polycard_client=search-desktop&search_layout=grid&position=25&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC613693670&sid=search
Brasier Sujetador Adhesivo Sin Tirantes X2 Unds,13.03,https://articulo.mercadolibre.com.ec/MEC-758992590-brasier-sujetador-adhesivo-sin-tirantes-x2-unds-_JM#polycard_client=search-desktop&search_layout=grid&position=26&type=item&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC758992590&sid=search
Buzo Helvetia Ii Cropped Half Snap Mujer,84.9,https://articulo.mercadolibre.com.ec/MEC-763581674-buzo-helvetia-ii-cropped-half-snap-mujer-_JM?searchVariation=190461927130#polycard_client=search-desktop&searchVariation=190461927130&search_layout=grid&position=27&type=item&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec
Zapatillas Para Correr Marca Matt Mill Original De Hombre,49.2,https://articulo.mercadolibre.com.ec/MEC-604918130-zapatillas-para-correr-marca-matt-mill-original-de-hombre-_JM?searchVariation=183186376280#polycard_client=search-desktop&searchVariation=183186376280&search_layout=grid&position=28&type=item&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec
Faja De Soporte Lumbar De Dos Correas De Sujeción Xl,10.0,https://www.mercadolibre.com.ec/faja-de-soporte-lumbar-de-dos-correas-de-sujecion/up/MECU3504427822#polycard_client=search-desktop&search_layout=grid&position=29&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC693732718&sid=search
Sombrero Infantil Ancho Protección Solar Pescador Y Silbato,6.5,https://www.mercadolibre.com.ec/sombrero-infantil-ancho-proteccion-solar-pescador-y-silbato/up/MECU3144988984#polycard_client=search-desktop&search_layout=grid&position=30&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC612757218&sid=search
Medias Largas Para Bebé Con Antideslizante Grueso Térmico Rosa Conejo 0-3,5.25,https://www.mercadolibre.com.ec/medias-largas-para-bebe-con-antideslizante-grueso-termico/up/MECU3303945357#polycard_client=search-desktop&search_layout=grid&position=31&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC651261682&sid=search
Pasamontañas Delgados Máscaras Balaclava Negro,6.55,https://www.mercadolibre.com.ec/pasamontanas-delgados-mascaras-balaclava/up/MECU2434220217#polycard_client=search-desktop&search_layout=grid&position=32&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC517023639&sid=search
Short Champion Graphic Everyday Hombre,12.39,https://articulo.mercadolibre.com.ec/MEC-713050504-short-champion-graphic-everyday-hombre-_JM?searchVariation=192921339829#polycard_client=search-desktop&searchVariation=192921339829&search_layout=grid&position=33&type=item&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec
"Organizador De Ropa , Sabanas Betterware Negro",10.2,https://www.mercadolibre.com.ec/organizador-de-ropa--sabanas-betterware/up/MECU3644496604#polycard_client=search-desktop&search_layout=grid&position=34&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC720382834&sid=search
"Hebillas Plasticas Silbato,brujula,perdernal-paracord Buckle Negro Unica",3.28,https://www.mercadolibre.com.ec/hebillas-plasticas-silbatobrujulaperdernalparacord-buckle/up/MECU2438900588#polycard_client=search-desktop&search_layout=grid&position=35&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC516161097&sid=search
Hoodie Streetwear Mastersophos Negro Synchro Hombre,49.99,https://articulo.mercadolibre.com.ec/MEC-719798000-hoodie-streetwear-mastersophos-negro-synchro-hombre-_JM?searchVariation=187624704694#polycard_client=search-desktop&searchVariation=187624704694&search_layout=grid&position=36&type=item&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec
Brasier Push-up Sin Tirantes X2 Unds Beige Y Negro,17.26,https://articulo.mercadolibre.com.ec/MEC-759018582-brasier-push-up-sin-tirantes-x2-unds-beige-y-negro-_JM#polycard_client=search-desktop&search_layout=grid&position=37&type=item&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC759018582&sid=search
Set De 3 Piezas Carters Chaleco Cereza 12m Rosa Oscuro 12m,19.99,https://www.mercadolibre.com.ec/set-de-3-piezas-carters-chaleco-cereza-12m/up/MECU3109998061#polycard_client=search-desktop&search_layout=grid&position=38&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC607555742&sid=search
Aguja Tipo Dn X 1 200/25  Repuesto Para Cosedora De Sacos X2,1.22,https://www.mercadolibre.com.ec/aguja-tipo-dn-x-1-20025--repuesto-para-cosedora-de-sacos-x2/up/MECU2438985168#polycard_client=search-desktop&search_layout=grid&position=39&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC523354588&sid=search
Short Champion Attack Hombre,25.96,https://articulo.mercadolibre.com.ec/MEC-712803580-short-champion-attack-hombre-_JM?searchVariation=192920416009#polycard_client=search-desktop&searchVariation=192920416009&search_layout=grid&position=40&type=item&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec
Juego De Sábana Bramante Estampado 1.5 Plaza Infantil,16.5,https://www.mercadolibre.com.ec/juego-de-sabana-bramante-estampado-15-plaza-infantil/up/MECU3427599017#polycard_client=search-desktop&search_layout=grid&position=41&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC679042636&sid=search
Pack De 2 Organizador De Gorras Betterware Gris,10.0,https://www.mercadolibre.com.ec/pack-de-2-organizador-de-gorras-betterware/up/MECU3326567705#polycard_client=search-desktop&search_layout=grid&position=42&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC656006530&sid=search
Ropero Closet Armario 2 Cuerpos Forro Café,16.77,https://www.mercadolibre.com.ec/ropero-closet-armario-2-cuerpos-forro/up/MECU3288859138#polycard_client=search-desktop&search_layout=grid&position=43&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC645112844&sid=search
Ojales Colores 4.5mm Kit X 200 Agendas/crop-a-dile Eyelet Mix Colors,11.5,https://www.mercadolibre.com.ec/ojales-colores-45mm-kit-x-200-agendascropadile-eyelet/up/MECU2438570332#polycard_client=search-desktop&search_layout=grid&position=44&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC581916748&sid=search
Juego De Sábana Bramante Estampado Cuna Corral Infantil,7.65,https://www.mercadolibre.com.ec/juego-de-sabana-bramante-estampado-cuna-corral-infantil/up/MECU3428624149#polycard_client=search-desktop&search_layout=grid&position=45&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC679861526&sid=search
Buzo Heavyweight Stretch Mujer,35.7,https://articulo.mercadolibre.com.ec/MEC-750958686-buzo-heavyweight-stretch-mujer-_JM?searchVariation=189396187914#polycard_client=search-desktop&searchVariation=189396187914&search_layout=grid&position=46&type=item&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec
Mameluco Con Capucha Carters Rosa 3m Rosa 3m,23.93,https://www.mercadolibre.com.ec/mameluco-con-capucha-carters-rosa-3m/up/MECU3115536892#polycard_client=search-desktop&search_layout=grid&position=47&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC607389708&sid=search
Tirante Corbatín Para Niño Ajustable 1-10 Años Evento Fiesta Rojo Llano,6.0,https://www.mercadolibre.com.ec/tirante-corbatin-para-nino-ajustable-110-anos-evento-fiesta/up/MECU3217311919#polycard_client=search-desktop&search_layout=grid&position=48&type=product&tracking_id=4c2ceea1-62b7-4e93-beb0-d25aaf1ad1ec&wid=MEC626379522&sid=search
