name,price,link
Memoria RAM ValueRAM color verde 8GB 1 Kingston KVR32N22S6/8,59.99,https://www.mercadolibre.com.ec/memoria-ram-valueram-color-verde-8gb-1-kingston-kvr32n22s68/p/MEC20916232#polycard_client=search-desktop&search_layout=grid&position=11&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC531063516&sid=search
externo Adata DashDrive Durable HD710 AHD710-2TU3 2TB,133.64,https://www.mercadolibre.com.ec/externo-adata-dashdrive-durable-hd710-ahd710-2tu3-2tb/p/MEC7874009#polycard_client=search-desktop&search_layout=grid&position=12&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC565539630&sid=search
Disipador Intel I3 I5 I7 E97379-003 1150 1155 1156 Oem Led,19.99,https://www.mercadolibre.com.ec/disipador-intel-i3-i5-i7-e97379-003-1150-1155-1156-oem-led/p/MEC34846068#polycard_client=search-desktop&search_layout=grid&position=13&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC584105498&sid=search
Memoria Ram Kingston Ddr4 16gb Pc4-19200 2400mhz Sodimm Mac,119.99,https://www.mercadolibre.com.ec/memoria-ram-kingston-ddr4-16gb-pc4-19200-2400mhz-sodimm-mac/p/MEC65900838#polycard_client=search-desktop&search_layout=grid&position=14&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC769600530&sid=search
Apple Magic Mouse 3 Color Negro,113.99,https://www.mercadolibre.com.ec/apple-magic-mouse-3-color-negro/p/MEC24024109#polycard_client=search-desktop&search_layout=grid&position=15&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC749853514&sid=search
Mouse Pad Klip Xtreme KMP-100B de goma,8.6,https://www.mercadolibre.com.ec/mouse-pad-klip-xtreme-kmp-100b-de-goma/p/MEC10593476#polycard_client=search-desktop&search_layout=grid&position=16&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC544129250&sid=search
"Monitor Gamer HP con pantalla de 27"" 60Hz y resolución Full HD",389.99,https://www.mercadolibre.com.ec/monitor-gamer-hp-con-pantalla-de-27-60hz-y-resolucion-full-hd/p/MEC43957095#polycard_client=search-desktop&search_layout=grid&position=17&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC626730946&sid=search
WEBCAM C920 Full HD 30FPS - Logitech,95.46,https://www.mercadolibre.com.ec/webcam-c920-full-hd-30fps-logitech/p/MEC18932026#polycard_client=search-desktop&search_layout=grid&position=18&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC693680826&sid=search
Gabinete Antec Constellation C5 Argb Midi-tower Atx Blanco,146.0,https://www.mercadolibre.com.ec/gabinete-antec-constellation-c5-argb-miditower-atx/up/MECU3378981798#polycard_client=search-desktop&search_layout=grid&position=19&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC667202900&sid=search
Mouse Ergonómico Recargable Meetion Rgb Bluetooth/usb 4dpi,18.92,https://www.mercadolibre.com.ec/mouse-ergonomico-recargable-meetion-rgb-bluetoothusb-4dpi/p/MEC47968754#polycard_client=search-desktop&search_layout=grid&position=20&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC611536170&sid=search
Control joystick inalámbrico Sony PlayStation Volcanic Red PS5 gris camuflado,99.99,https://www.mercadolibre.com.ec/control-joystick-inalambrico-sony-playstation-volcanic-red-ps5-gris-camuflado/p/MEC19692998#polycard_client=search-desktop&search_layout=grid&position=21&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC743198306&sid=search
Mouse gamer de juego inalámbrico Logitech G G Series Lightspeed G703 negro,90.3,https://www.mercadolibre.com.ec/mouse-gamer-de-juego-inalambrico-logitech-g-g-series-lightspeed-g703-negro/p/MEC11255292#polycard_client=search-desktop&search_layout=grid&position=22&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC684112502&sid=search
Pasta Termica Thermal Grizzly Kryonaut 1 Gramo B011F7W3LU,18.25,https://www.mercadolibre.com.ec/pasta-termica-thermal-grizzly-kryonaut-1-gramo-b011f7w3lu/p/MEC21863565#polycard_client=search-desktop&search_layout=grid&position=23&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC564629502&sid=search
externo Adata HD710 Pro AHD710P-1TU31 1TB negro,95.99,https://www.mercadolibre.com.ec/externo-adata-hd710-pro-ahd710p-1tu31-1tb-negro/p/MEC9054198#polycard_client=search-desktop&search_layout=grid&position=24&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC740129528&sid=search
Pc Cpu Dell Mini Optiplex 7040 I7-6700t 8 Gb 512 Ssd Win 10,289.0,https://www.mercadolibre.com.ec/pc-cpu-dell-mini-optiplex-7040-i76700t-8-gb-512-ssd-win-10/up/MECU3792889484#polycard_client=search-desktop&search_layout=grid&position=25&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC763893524&sid=search
Silla Gamer Meetion Mt-chr25 Negro Con Naranja Febo,202.4,https://www.mercadolibre.com.ec/silla-gamer-meetion-mt-chr25-negro-con-naranja-febo/p/MEC21302630#polycard_client=search-desktop&search_layout=grid&position=26&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC710541554&sid=search
"Logitech Brio 100, Webcam Full Hd 1080p, Tapa / Rightlight 2 Color Negro",58.65,https://www.mercadolibre.com.ec/logitech-brio-100-webcam-full-hd-1080p-tapa-rightlight-2-color-negro/p/MEC28407045#polycard_client=search-desktop&search_layout=grid&position=27&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC592517662&sid=search
"Asus Tuf Gaming Monitor 1080p De 27 Pulgadas (vg279q3r) - Full Hd, 180hz, Ips Rápido, Extreme Low Motion Blur, 1ms, Freesync, Overdrive Variable, Shadow Boost, Cuidado De Los Ojos, 100% Srgb,",308.0,https://www.mercadolibre.com.ec/asus-tuf-gaming-monitor-1080p-de-27-pulgadas-vg279q3r-full-hd-180hz-ips-rapido-extreme-low-motion-blur-1ms-freesync-overdrive-variable-shadow-boost-cuidado-de-los-ojos-100-srgb/p/MEC46595801#polycard_client=search-desktop&search_layout=grid&position=28&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC680290504&sid=search
Teclado Logitech G413 Se Mecanico Us 920-010433,77.4,https://www.mercadolibre.com.ec/teclado-logitech-g413-se-mecanico-us-920-010433/p/MEC19625007#polycard_client=search-desktop&search_layout=grid&position=29&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC749697502&sid=search
Case Antec Ax1000 Vidrio Templado Argb 4 Ventiladores Negro,94.99,https://www.mercadolibre.com.ec/case-antec-ax1000-vidrio-templado-argb-4-ventiladores/up/MECU3644657109#polycard_client=search-desktop&search_layout=grid&position=30&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC721422722&sid=search
Mini Adaptador USB Inalámbrico N de 300 Mbps TL-WN823n TP-Link,10.0,https://www.mercadolibre.com.ec/mini-adaptador-usb-inalambrico-n-de-300-mbps-tl-wn823n-tp-link/p/MEC23899373#polycard_client=search-desktop&search_layout=grid&position=31&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC697502674&sid=search
Teclado Redragon Fizz Pro K616-RGB QWERTY inglés US color negro con luz RGB,52.46,https://www.mercadolibre.com.ec/teclado-redragon-fizz-pro-k616-rgb-qwerty-ingles-us-color-negro-con-luz-rgb/p/MEC19124300#polycard_client=search-desktop&search_layout=grid&position=32&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC641550526&sid=search
Teclado Mecánico Marvo Kg901c | Tkl 87 Teclas | Blue Switch Negro Inglés Internacional,47.2,https://www.mercadolibre.com.ec/teclado-mecanico-marvo-kg901c-tkl-87-teclas-blue-switch-negro-ingles-internacional/p/MEC55770404#polycard_client=search-desktop&search_layout=grid&position=33&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC749268528&sid=search
Monitor Portatil Tactil Td1655,300.3,https://www.mercadolibre.com.ec/monitor-portatil-tactil-td1655/p/MEC45773221#polycard_client=search-desktop&search_layout=grid&position=34&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC649025506&sid=search
Capturadora De Video 4k Usb 3.0 A Hdmi Streaming 1080p 60hz,29.24,https://www.mercadolibre.com.ec/capturadora-de-video-4k-usb-30-a-hdmi-streaming-1080p-60hz/p/MEC27108716#polycard_client=search-desktop&search_layout=grid&position=35&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC554827528&sid=search
Carcasa Protector Para Disco Duro O Solido De 2.5'' Usb 3.0,13.29,https://www.mercadolibre.com.ec/carcasa-protector-para-disco-duro-o-solido-de-25-usb-30/p/MEC27684885#polycard_client=search-desktop&search_layout=grid&position=36&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC572741722&sid=search
Combo Mousepad + Mouse Xtrike Gmp-290 3600 Dpi 7 Botones Negro,10.2,https://www.mercadolibre.com.ec/combo-mousepad-mouse-xtrike-gmp-290-3600-dpi-7-botones-negro/p/MEC36394097#polycard_client=search-desktop&search_layout=grid&position=37&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC613775946&sid=search
Teclado y Mouse Gamer Marvo CM310 RGB Blanco USB 2.0 con Mouse Pad,37.8,https://www.mercadolibre.com.ec/teclado-y-mouse-gamer-marvo-cm310-rgb-blanco-usb-20-con-mouse-pad/p/MEC19957133#polycard_client=search-desktop&search_layout=grid&position=38&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC616305786&sid=search
920-004432 Kit Tec/mou Logitech Inalam Mk270 Neg,42.74,https://www.mercadolibre.com.ec/920-004432-kit-tecmou-logitech-inalam-mk270-neg/p/MEC62129234#polycard_client=search-desktop&search_layout=grid&position=39&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC717912502&sid=search
Funda Para Xiaomi Redmi Pad 2 Tablet Pc Estuche Color Rosa,24.98,https://www.mercadolibre.com.ec/funda-para-xiaomi-redmi-pad-2-tablet-pc-estuche-color-rosa/p/MEC56135717#polycard_client=search-desktop&search_layout=grid&position=40&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC710985274&sid=search
Cooler Master Gabinete Masterbox Q300l V2 Argb/micro Negro,73.0,https://www.mercadolibre.com.ec/cooler-master-gabinete-masterbox-q300l-v2-argbmicro/up/MECU3309943425#polycard_client=search-desktop&search_layout=grid&position=41&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC652730868&sid=search
Auricular Gamer Multiplataforma Primus Arcus100t Datasur,37.83,https://www.mercadolibre.com.ec/auricular-gamer-multiplataforma-primus-arcus100t-datasur/p/MEC20761530#polycard_client=search-desktop&search_layout=grid&position=42&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC698048502&sid=search
Disco Estado Solido S650 345m8aa#abb 240 Gb 560 Mb/s 2.5,79.99,https://www.mercadolibre.com.ec/disco-estado-solido-s650-345m8aaabb-240-gb-560-mbs-25/p/MEC19713178#polycard_client=search-desktop&search_layout=grid&position=43&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC528171483&sid=search
Teclado gamer bluetooth Logitech G Serie G QWERTY GL Tactile inglés US color negro con luz RGB G915,221.76,https://www.mercadolibre.com.ec/teclado-gamer-bluetooth-logitech-g-serie-g-qwerty-gl-tactile-ingles-us-color-negro-con-luz-rgb-g915/p/MEC15294768#polycard_client=search-desktop&search_layout=grid&position=44&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC716794936&sid=search
Mouse inalámbrico Logitech Inalambrico M280 M280 negro,28.49,https://www.mercadolibre.com.ec/mouse-inalambrico-logitech-inalambrico-m280-m280-negro/p/MEC6072946#polycard_client=search-desktop&search_layout=grid&position=45&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC521105920&sid=search
Enclosure ArgomTech ARG-AC-1038 M.2 PCI-E NVME USB-C Aluminio Negro,29.99,https://www.mercadolibre.com.ec/enclosure-argomtech-arg-ac-1038-m2-pci-e-nvme-usb-c-aluminio-negro/p/MEC45172827#polycard_client=search-desktop&search_layout=grid&position=46&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC735020502&sid=search
Mouse Pad Gamer Primus Arena XXL 90x42cm Antideslizante Tela Goma Negro,25.79,https://www.mercadolibre.com.ec/mouse-pad-gamer-primus-arena-xxl-90x42cm-antideslizante-tela-goma-negro/p/MEC15476802#polycard_client=search-desktop&search_layout=grid&position=47&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC552799824&sid=search
Micrófono Condensador Marvo MIC05 Omnidireccional Gamer LED USB-A Negro,20.75,https://www.mercadolibre.com.ec/microfono-condensador-marvo-mic05-omnidireccional-gamer-led-usb-a-negro/p/MEC39787907#polycard_client=search-desktop&search_layout=grid&position=48&type=product&tracking_id=bd617cfe-cbda-40bd-9950-daf5f805fd27&wid=MEC768703564&sid=search
